ID,Country,Name,Longitude,Latitude,Designation,Legal/Formal Instrument,Designation Type,Date Established,Domain,Status,Reported Area_ha,Reported Marine Area_ha,Management Plan,IUCN Management Categories,International Convention,State/Province/District,Management Effectiveness Model,Management Effectiveness Rating,Zonation,No Take,Reported No Take Area (ha),Source
5015000,Solomon Islands,Pipa / Kororo (Marovo),157.759489,-8.222353,MPA / Tabu,Unknown,Local,1/1/2008,marine,No longer active,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5003800,Solomon Islands,Pipisu,161.2215299,-9.440095083,LMMA,Unknown,Local,12/1/2011,marine,No longer active,626.5174124,0,Unknown,Unknown,None,Malaita,None,Unknown,Unknown,Unknown,0,Worldfish staff - Managed Areas Workshop - July 2014
5044100,Solomon Islands,Pirini,156.7664244,-7.038696556,Watershed Management Area,Unknown,Local,11/15/2014,terrestrial,Designated,0,0,Yes - drafted,VI,None,Choiseul,None,Unknown,Yes,Part,0,"Fred Tabepuda (SPREP), Myknee Sirikolo - Managed Areas Workshop - Oct 2015"
5027500,Solomon Islands,Poitete Reserve,157.1264491,-7.888168255,Nature Reserve,Unknown,Local,,terrestrial,Designated,834.1008409,0,Yes - finalized,Unknown,None,Western,None,Unknown,No,Unknown,0,"Alec Hughes, Ferguson Vaghi - Managed Areas Workshop - Oct 2014"
5041300,Solomon Islands,Poro,159.8529599,-8.338886734,Resource Management Area,Isabel Province Resource Management and Environmental Protection Ordinance 2006,Local,7/1/2015,marine,Voluntary,0,0,No,Unknown,None,Isabel,None,Unknown,Unknown,Unknown,0,"John Pita, Wilson Eta"
5001900,Solomon Islands,Rabakela,156.3966536,-6.632684233,Marine Conservation Area,None,Local,1/1/2007,marine,Dispute,22.41551616,0,No,Unknown,None,Choiseul,None,Unknown,No,Unknown,22.415517,Lauru Land Conference of Tribal Communities
5011400,Solomon Islands,Rapita Island,158.3678597,-7.457172505,LMMA,Unknown,Local,1/1/2008,marine,No longer active,410.675836,0,Unknown,Unknown,None,Isabel,None,Unknown,No,None,0,Nate Peterson - Isabel R2R Workshops 2012
5043100,Solomon Islands,Rautli,160.8695471,-9.8691534,Conservation Area,None,Local,10/4/2015,marine-terrestrial,Voluntary,0,0,No,Unknown,None,Guadalcanal,None,Unknown,No,All,0,John Houakau
5006600,Solomon Islands,Rekoso - Kindu,157.22991,-8.318813525,LMMA,Unknown,Local,12/1/2011,marine,No longer active,13.11424856,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,Unknown,0,Simon Albert - from shapefile Roviana_MPAs_Nov_11
5015300,Solomon Islands,Renjo Reef,156.590089,-8.037335999,LMMA,Unknown,Local,1/1/2004,marine,No longer active,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5013000,Solomon Islands,Reqe Island,157.5646851,-7.485366739,Conservation Area,None,Local,1/1/2012,marine-terrestrial,Voluntary,373.7683482,0,No,Unknown,None,Choiseul,SI MEAT,Unknown,No,All,373.7683482,Jimmy Kereseka - May 2014
5023400,Solomon Islands,Reta,159.053022,-7.815153491,Unknown,Unknown,Unknown,,marine,Voluntary,77.77233398,0,Unknown,Unknown,None,Isabel,None,Unknown,Unknown,Unknown,0,"John Pita, Wilson Eta and Alex Nindi - Managed Areas Workshop - July 2014"
5039200,Solomon Islands,Reta,161.4838915,-9.478659495,Conservation Area,Unknown,Local,9/1/2014,marine-terrestrial,Voluntary,0,0,Yes - drafted,Unknown,None,Malaita,None,Unknown,Unknown,Part,0,Josiah Maesua - Managed Areas Workshop - Oct 2015
5012100,Solomon Islands,Retu Island,158.6344711,-7.486671704,LMMA,Unknown,Local,1/1/2008,marine,No longer active,564.2285306,0,Unknown,Unknown,None,Isabel,None,Unknown,No,None,0,Nate Peterson - Isabel R2R Workshops 2012
5023100,Solomon Islands,Retu-Hivala,158.4683009,-7.693162838,Conservation Area,Isabel Province Resource Management and Environmental Protection Ordinance 2006,Local,9/1/2015,marine-terrestrial,Voluntary,481.2912812,0,Unknown,Unknown,None,Isabel,None,Unknown,Yes,Part,0,"John Pita, Wilson Eta and Alex Nindi - Managed Areas Workshop - July 2014"
5015400,Solomon Islands,Reva,156.514504,-7.707669,LMMA,Unknown,Local,,marine,Unknown,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5006700,Solomon Islands,Ringi - Kindu,157.2266762,-8.282251324,Unknown,Unknown,Unknown,12/1/2011,marine,No longer active,2.190042375,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,Unknown,0,Simon Albert - from shapefile Roviana_MPAs_Nov_11
5015500,Solomon Islands,Roderic Bay,160.1238939,-9.022041072,MPA / Tabu,Unknown,Local,1/1/2004,marine,Voluntary,0,0,Unknown,Unknown,None,Central,None,Unknown,Yes,Part,0,Jacob Piturara - Managed Areas Workshop - Oct 2015 - GPS tracks
5027900,Solomon Islands,Ropiko LMMA (Dovele),158.2171764,-8.745800272,LMMA,Unknown,Local,1/1/2009,marine,Voluntary,13.08526477,0,Unknown,Unknown,None,Western,None,Unknown,No,Seasonal,0,Veira Pulekera - Managed Areas Workshop - July 2014
5015600,Solomon Islands,Rosiamati,156.573454,-7.762806,LMMA,Unknown,Local,,marine,Unknown,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5004800,Solomon Islands,Ruasura,160.6129154,-9.500582234,Unknown,None,Unknown,12/1/2011,marine,No longer active,2482.027751,0,Unknown,Unknown,None,Guadalcanal,None,Unknown,Unknown,Unknown,0,CT Atlas workshop - Sept 2012
5006000,Solomon Islands,Saika,157.1701787,-8.271417399,LMMA,Unknown,Local,12/1/2011,marine,No longer active,163.3302018,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,Unknown,0,Simon Albert - from shapefile Roviana_MPAs_Nov_11
5015700,Solomon Islands,Salavo,160.1140734,-8.985697898,LMMA,Unknown,Local,1/1/2003,marine,Voluntary,0,0,Unknown,Unknown,None,Central,None,Unknown,Unknown,All,0,Jacob Piturara - Managed Areas Workshop - Oct 2014
5026900,Solomon Islands,Santupaele Marine Conservation,156.9395494,-7.962083921,Marine Conservation Area,Unknown,Local,1/1/2014,marine,Voluntary,330.944244,0,Yes - drafted,Unknown,None,Western,None,Unknown,No,Part,0,"Alec Hughes, Ferguson Vaghi - Managed Areas Workshop - Oct 2014"
5001400,Solomon Islands,Sasakola Integrated Conservation Area,158.6930243,-7.831194257,LMMA,Unknown,Local,1/1/2008,marine-terrestrial,Dispute,1552.317631,0,Yes - drafted,Unknown,None,Isabel,None,Unknown,No,Species,1448.868638,Managed Areas Workshop - Oct 2014
5015800,Solomon Islands,Sasarauru,156.521395,-7.59827,LMMA,Unknown,Local,,marine,No longer active,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5016000,Solomon Islands,Sauka,156.498957,-7.629328,LMMA,Unknown,Local,,marine,No longer active,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5027000,Solomon Islands,Sausama,156.9529075,-7.925962618,Marine Park,Unknown,Local,,marine,Voluntary,260.3206988,0,Unknown,Unknown,None,Western,None,Unknown,No,Unknown,0,"Alec Hughes, Ferguson Vaghi - Managed Areas Workshop - Oct 2014"
5025300,Solomon Islands,Sepo Island (Permanent Closure),156.8224196,-8.052661543,LMMA,Unknown,Local,1/1/2012,marine,Proposed,6.800919396,0,Yes - finalized,Unknown,None,Western,None,Unknown,No,All,6.800919396,Shannon Seeto - Managed Areas Workshop Oct 2014
5025900,Solomon Islands,Sepo Island (Resource Mngt Area),156.8258785,-8.054709713,LMMA,Unknown,Local,1/1/2011,marine,Proposed,26.89910282,0,Yes - finalized,Unknown,None,Western,None,Unknown,No,None,0,Shannon Seeto - Managed Areas Workshop Oct 2014
5044300,Solomon Islands,Sikipoza,156.8171519,-6.99278909,Sustainable Forest Management,FRTUA Ammended Environment Act 2010,Local,4/28/2015,terrestrial,Voluntary,0,0,Yes - drafted,VI,None,Choiseul,None,Unknown,Yes,Part,0,Gideon Bouro
5009100,Solomon Islands,Silighodu,159.6191881,-8.270358444,Unknown,Unknown,Unknown,,terrestrial,Unknown,186.5821629,0,Unknown,Unknown,None,Isabel,None,Unknown,No,Unknown,0,Sumitomo Metal and Mining (SMM) village consultations 2012
5016100,Solomon Islands,Simeruka,160.8400007,-9.814821092,MPA / Tabu,None,Local,1/1/2004,marine,Voluntary,8.773443247,0,Yes - drafted,Unknown,None,Guadalcanal,None,Unknown,No,All,0,"Hugh Govan (2009), Reefbase"
5044700,Solomon Islands,Siporae,156.8055436,-7.022341958,Resource Management Area,Environment Act 2010,Local,4/28/2015,terrestrial,Proposed,0,0,Yes - drafted,VI,CBD,Choiseul,None,Unknown,Yes,Part,0,Gideon Bouro
5021100,Solomon Islands,Sirebe,156.7909775,-6.992234708,Sustainable Forest Management,Unknown,Local,,terrestrial,Draft,0,0,Unknown,Unknown,None,Choiseul,None,Unknown,Unknown,Unknown,0,Jimmy Kereseka and Steven Suti
5016200,Solomon Islands,Sisili,160.1028735,-8.999856754,MPA / MMA,Unknown,Local,1/1/2003,marine,Voluntary,0,0,Unknown,Unknown,None,Central,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5038900,Solomon Islands,Soka,160.0198011,-8.90160703,LMMA,Unknown,Local,3/1/2010,marine,Voluntary,0,0,Yes - drafted,Unknown,None,Central,None,Unknown,No,Seasonal,0,Jacob Piturara - Managed Areas Workshop - Oct 2015 - GPS Tracks
5029400,Solomon Islands,Sosoilo,159.4329,-8.020656829,LMMA,Isabel Province Resource Management and Environmental Protection Ordinance 2006,Local,11/1/2014,marine,Designated,0,0,No,Unknown,None,Isabel,None,Unknown,Yes,Species,0,John Pita
5043400,Solomon Islands,Sughu,159.7039851,-9.682589756,Conservation Area,Unknown,Local,1/1/2011,marine-terrestrial,Voluntary,0,0,Yes - drafted,Unknown,None,Guadalcanal,None,Unknown,Yes,Seasonal,0,Joshua Bulolo - UNDP SGP Coordinator
5001300,Solomon Islands,Sukiki,160.6126366,-9.94232993,LMMA,None,Local,4/1/2008,marine,Voluntary,164.2194646,0,Unknown,Unknown,None,Guadalcanal,None,Unknown,No,All,164.2194646,Managed Areas Workshop - Oct 2014
5009800,Solomon Islands,Sulei,159.5374436,-8.080346754,LMMA,Isabel Province Resource Management and Environmental Protection Ordinance 2006,Provincial,1/1/2008,marine-terrestrial,Draft,560.7953165,0,Yes - drafted,Unknown,None,Isabel,None,Unknown,No,Seasonal,0,John Pita - August 2015
5043200,Solomon Islands,Ta'aru,160.9073564,-9.85069152,Conservation Area,None,Local,10/4/2015,marine-terrestrial,Voluntary,0,0,No,Unknown,None,Guadalcanal,None,Unknown,No,All,0,John Houakau
5016400,Solomon Islands,Tabriki,160.0805306,-9.003305902,MPA / Tabu,Unknown,Local,1/1/2003,marine,Voluntary,0,0,Unknown,Unknown,None,Central,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5002000,Solomon Islands,Tabubiru,157.3621616,-7.406957931,Marine Conservation Area,None,Local,8/1/2008,marine,Voluntary,239.7036274,0,Yes - drafted,Unknown,None,Choiseul,None,Unknown,No,Seasonal,239.703629,Lauru Land Conference of Tribal Communities
5020500,Solomon Islands,Tabunaghai,160.178177,-9.004514331,LMMA,Unknown,Local,1/1/2010,terrestrial,Voluntary,0,0,Unknown,Unknown,None,Central,None,Unknown,Unknown,Unknown,0,Jacob Piturara - Managed Areas Workshop - Oct 2015 - GPS Tracks
5040100,Solomon Islands,Tagauraha,162.2860618,-10.75356425,LMMA,Unknown,Local,11/30/2013,marine,Voluntary,0,0,Unknown,Unknown,None,Makira-Ullawa,None,Unknown,Unknown,Unknown,0,Geoffrey Mauriasi - Managed Areas Workshop - Oct 2015
5029000,Solomon Islands,Takaka Eco Village Conservation,161.2966376,-9.334709758,LMMA,Unknown,Local,,marine-terrestrial,Voluntary,0,0,Unknown,Unknown,None,Malaita,None,Unknown,No,Unknown,0,"Geoffrey Mauriasi, Felix Naitoro - Managed Areas Workshop - Oct 2014"
5040500,Solomon Islands,Tanga,166.3051838,-10.22907931,LMMA,Unknown,Local,8/1/2015,marine,Voluntary,0,0,No,Unknown,None,Temotu,None,Unknown,No,Seasonal,0,Nelson Nyeda - Managed Areas Workshop - Oct 2014
5022100,Solomon Islands,Tara'ana,160.7196803,-8.31560754,LMMA,Unknown,Local,7/31/2013,marine,Voluntary,0,0,No,Unknown,None,Malaita,None,Unknown,Unknown,Part,0,Sebastion Misiga
5012600,Solomon Islands,Tarapaipana,157.6331392,-7.405831377,LMMA,None,Local,1/1/2013,marine,Draft,75.77442365,0,No,Unknown,None,Choiseul,None,Unknown,Unknown,Unknown,0,Jimmy Kereseka - May 2014
5010100,Solomon Islands,Tasia,159.6060931,-8.138301279,LMMA,Isabel Province Resource Management and Environmental Protection Ordinance 2006,Provincial,1/1/2008,marine,Draft,47.46488425,0,Yes - drafted,Unknown,None,Isabel,None,Unknown,No,Seasonal,0,John Pita - August 2015
5019400,Solomon Islands,Tasiloki,159.5958662,-9.413596483,Tabu Site,None,Local,,marine,Voluntary,0,0,No,Unknown,None,Guadalcanal,None,Unknown,No,Seasonal,0,"Willie Kokopu, Peter Kenilorea - Managed Areas Workshop - Oct 2014"
5041200,Solomon Islands,Tataba,159.809263,-8.398867997,Resource Management Area,Isabel Province Resource Management and Environmental Protection Ordinance 2006,Local,9/1/2015,marine,Designated,0,0,No,Unknown,None,Isabel,None,Unknown,Yes,Part,0,"John Pita, Wilson Eta"
5020300,Solomon Islands,Tathi / Thanigao,160.0131894,-8.876996954,LMMA,Unknown,Local,6/6/2013,marine,Voluntary,0,0,Unknown,Unknown,None,Central,None,Unknown,Unknown,Unknown,0,Jacob Piturara - Managed Areas Workshop - Oct 2015 - GPS Tracks
5008700,Solomon Islands,Tawaraha,161.2686777,-10.29502751,Conservation Area,Unknown,Local,12/1/2011,marine-terrestrial,Voluntary,1217.841672,0,Unknown,Unknown,None,Makira-Ullawa,None,Unknown,Unknown,Unknown,0,CT Atlas workshop - Sept 2012
5040000,Solomon Islands,Tawatana,161.3848828,-10.2126377,Conservation Area,Unknown,Local,1/1/2013,terrestrial,Voluntary,0,0,Yes - drafted,Unknown,None,Makira-Ullawa,None,Unknown,Unknown,Unknown,0,Selwyn Aharo
5016500,Solomon Islands,Tebono,156.682279,-7.663786,LMMA,Unknown,Local,,marine,Unknown,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5001100,Solomon Islands,Tetepare,157.5458887,-8.737503728,LMMA,Unknown,Local,1/1/2002,marine,Voluntary,1516.825686,0,Unknown,Unknown,None,Western,None,Unknown,Yes,Part,0,Simon Albert
5019200,Solomon Islands,Tiaro,159.6118383,-9.49449072,LMMA,None,Local,9/30/2014,marine,Voluntary,739.668818,0,Yes - drafted,Unknown,None,Guadalcanal,None,Unknown,Yes,Seasonal,0,"Willie Kokopu, Peter Kenilorea - Managed Areas Workshop - Oct 2014"
5016600,Solomon Islands,Tibitibi,156.570462,-7.769491,LMMA,Unknown,Local,,marine,Unknown,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5016700,Solomon Islands,Tiraranju Reef,156.697464,-7.642328,LMMA,Unknown,Local,,marine,No longer active,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5011600,Solomon Islands,Tobi,158.4116675,-7.510362938,LMMA,Unknown,Local,1/1/2008,marine,No longer active,95.60204528,0,Unknown,Unknown,None,Isabel,None,Unknown,No,None,0,Nate Peterson - Isabel R2R Workshops 2012
5042700,Solomon Islands,Togasalo,159.6242039,-8.203249825,Resource Management Area,Unknown,Local,10/1/2015,terrestrial,Voluntary,0,0,No,Unknown,None,Isabel,None,Unknown,Unknown,Unknown,0,"John Pita, Wilson Eta"
5016800,Solomon Islands,Tokekolo,156.527894,-7.722918,LMMA,Unknown,Local,,marine,Unknown,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5027200,Solomon Islands,Tombulu Reserve,157.0142115,-7.898749089,Forest Reserve,Unknown,Local,,terrestrial,Designated,878.246155,0,Yes - finalized,Unknown,None,Western,None,Unknown,No,Unknown,0,"Alec Hughes, Ferguson Vaghi - Managed Areas Workshop - Oct 2014"
5003900,Solomon Islands,Toro,161.1688888,-9.352852772,LMMA,Unknown,Local,12/1/2011,marine,Draft,186.8074016,0,No,Unknown,None,Malaita,None,Unknown,Unknown,Unknown,0,Managed Areas Workshop - Oct 2015.  CT Atlas Workshop - Sept 2012
5027300,Solomon Islands,Tuki Reserve,157.0748429,-7.87503051,Nature Reserve,Unknown,Local,,terrestrial,Designated,1173.546847,0,Yes - finalized,Unknown,None,Western,None,Unknown,No,All,0,"Alec Hughes, Ferguson Vaghi - Managed Areas Workshop - Oct 2014"
5016900,Solomon Islands,Tulagi Island,160.103175,-9.033781,MPA / Tabu,Unknown,Local,1/1/2005,marine,No longer active,0,0,Unknown,Unknown,None,Central,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5008600,Solomon Islands,Tuwo Marine Conservation  1,166.2763671,-10.26648066,LMMA,None,Local,8/1/2010,marine,Voluntary,745.8469285,0,No,Unknown,None,Temotu,None,Unknown,Yes,Seasonal,0,Nelson Nyeda - Managed Areas Workshop - Oct 2014
5021900,Solomon Islands,Tuwo Marine Conservation  2,166.2506961,-10.29054469,LMMA,None,Local,,marine,Draft,854.885228,0,No,Unknown,None,Temotu,None,Unknown,No,Seasonal,0,Nelson Nyeda - Managed Areas Workshop - Oct 2014
5010900,Solomon Islands,unnamed,158.4743674,-7.540404244,LMMA,Unknown,Local,1/1/2008,marine,No longer active,7.472793202,0,Unknown,Unknown,None,Isabel,None,Unknown,No,None,0,Nate Peterson - Isabel R2R Workshops 2012
5011000,Solomon Islands,unnamed,158.4691187,-7.546242593,LMMA,Unknown,Local,1/1/2008,marine,No longer active,24.93578469,0,Unknown,Unknown,None,Isabel,None,Unknown,No,None,0,Nate Peterson - Isabel R2R Workshops 2012
5018800,Solomon Islands,unnamed,159.7089298,-9.720055974,Tabu Site,None,Local,,marine,Voluntary,598.3013757,0,No,Unknown,None,Guadalcanal,None,Unknown,Unknown,Seasonal,0,"Willie Kokopu, Peter Kenilorea - Managed Areas Workshop - Oct 2014"
5018900,Solomon Islands,unnamed,159.6913711,-9.669321877,Tabu Site,None,Local,,marine,Voluntary,105.7792295,0,No,Unknown,None,Guadalcanal,None,Unknown,Unknown,Seasonal,0,"Willie Kokopu, Peter Kenilorea - Managed Areas Workshop - Oct 2014"
5009300,Solomon Islands,unnamed,159.6269095,-8.356695129,Unknown,Unknown,Unknown,,terrestrial,No longer active,47.9496195,0,Unknown,Unknown,None,Isabel,None,Unknown,No,Unknown,0,Sumitomo Metal and Mining (SMM) village consultations 2012
5005000,Solomon Islands,unnamed,159.6341676,-9.568654017,Tabu Site,None,Local,12/1/2011,marine,Voluntary,1438.692991,0,No,Unknown,None,Guadalcanal,None,Unknown,Unknown,Unknown,0,CT Atlas workshop - Sept 2012
5031700,Solomon Islands,unnamed - Hanambeta,161.0255082,-9.226099764,Conservation Area,Unknown,Local,,terrestrial,No longer active,0,0,Unknown,Unknown,None,Malaita,None,Unknown,Unknown,Unknown,0,CBRM Malaita Province Community Mapping Workshops 2014
5031900,Solomon Islands,unnamed - Luaniua 3,159.5678435,-5.367914985,LMMA,Unknown,Local,,marine,Voluntary,0,0,Unknown,Unknown,None,Malaita,None,Unknown,Unknown,Unknown,0,CBRM Malaita Province Community Mapping Workshops 2014
5030300,Solomon Islands,unnamed - Oteote,160.9925916,-9.222630054,Conservation Area,Unknown,Local,,terrestrial,No longer active,0,0,Unknown,Unknown,None,Malaita,None,Unknown,Unknown,Unknown,0,CBRM Malaita Province Community Mapping Workshops 2014
5034800,Solomon Islands,unnamed - Tauba,160.7547915,-8.315691581,LMMA,Unknown,Local,,marine,No longer active,0,0,Unknown,Unknown,None,Malaita,None,Unknown,Unknown,Unknown,0,CBRM Malaita Province Community Mapping Workshops 2014
5006800,Solomon Islands,Uua - Kindu,157.2267263,-8.279287265,Unknown,Unknown,Unknown,12/1/2011,marine,No longer active,6.669789486,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,Unknown,0,Simon Albert - from shapefile Roviana_MPAs_Nov_11
5002300,Solomon Islands,Vacho Islands,156.6214796,-6.64062012,LMMA,None,Local,4/1/2008,marine,Voluntary,200.8084348,0,No,Unknown,None,Choiseul,None,Unknown,No,All,200.8084348,Jimmy Kereseka - May 2014
5017000,Solomon Islands,Vaininoturu Island,158.009945,-8.457973,LMMA,Unknown,Local,,marine,No longer active,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5000200,Solomon Islands,Vaributo,157.121611,-8.304799064,LMMA,Unknown,Local,1/1/2004,marine,No longer active,159.2601708,0,Unknown,Unknown,None,Western,None,Unknown,Yes,Part,0,"Hugh Govan (2009), Reefbase"
5017100,Solomon Islands,Variparui Island,157.975218,-8.438767,LMMA,Unknown,Local,,marine,No longer active,0,0,Unknown,Unknown,None,Western,None,Unknown,Unknown,All,0,"Hugh Govan (2009), Reefbase"
5010800,Solomon Islands,Vasigaio,158.3455676,-7.603136652,LMMA,Unknown,Local,1/1/2008,marine,Voluntary,34.2114105,0,Unknown,Unknown,None,Isabel,None,Unknown,No,None,0,Nate Peterson - Isabel R2R Workshops 2012
5044600,Solomon Islands,Vatupura,160.2839347,-9.043960614,LMMA,Unknown,Local,2/1/2015,marine,Voluntary,0,0,Yes - drafted,Unknown,None,Central,None,Unknown,No,All,0,Jacob Piturara - Managed Areas Workshop - Oct 2015 - GPS tracks
5026700,Solomon Islands,Vavanga,156.9872491,-8.044166682,Resource Management Area,Unknown,Local,1/1/2014,marine-terrestrial,Voluntary,1640.626181,0,No,Unknown,None,Western,None,Unknown,No,Unknown,0,"Alec Hughes, Ferguson Vaghi - Managed Areas Workshop - Oct 2014"
5043900,Solomon Islands,Vavata-Vatapilei,159.7424164,-9.29511534,Conservation Area,Unknown,Local,1/1/2010,terrestrial,Voluntary,0,0,Yes - drafted,Unknown,None,Guadalcanal,None,Unknown,Unknown,Unknown,0,Josiah Maesua - Managed Areas Workshop - Oct 2015
5010700,Solomon Islands,Vavohongana,158.4055041,-7.614996431,LMMA,Unknown,Local,1/1/2008,marine,No longer active,89.12069177,0,Unknown,Unknown,None,Isabel,None,Unknown,No,None,0,Nate Peterson - Isabel R2R Workshops 2012
